MORPH_ID,HydroCode,TopScreen,BottomScreen,RefElev,RefElevDesc,SWL,rSWL,Source,measuredDate,nScreens,geometry
3557415361,474500094,32.6,60.0,670.0,UNK,28.12,641.88,GW Explorer,2003-10-20T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,28.02,641.98,GW Explorer,2004-05-05T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,28.01,641.99,GW Explorer,2004-10-26T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.9,642.1,GW Explorer,2005-05-31T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.87,642.13,GW Explorer,2005-11-15T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.78,642.22,GW Explorer,2006-05-06T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.68,642.32,GW Explorer,2007-04-27T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,26.39,643.61,GW Explorer,2007-11-03T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.57,642.43,GW Explorer,2008-05-08T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.52,642.48,GW Explorer,2008-11-03T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,26.42,643.58,GW Explorer,2009-05-17T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.36,642.64,GW Explorer,2009-11-02T00:00:00,2.0,
3557415361,474500094,32.6,60.0,670.0,UNK,27.21,642.79,GW Explorer,2010-04-17T00:00:00,2.0,
3572942341,474500011,,,699.0,UNK,33.53,665.47,GW Explorer,1955-09-14T00:00:00,0.0,
3573445961,474500083,30.0,43.0,685.0,UNK,23.0,662.0,GW Explorer,1982-07-02T00:00:00,2.0,
3573628231,474500135,36.0,43.5,675.0,UNK,19.0,656.0,GW Explorer,2001-05-04T00:00:00,2.0,
3573628231,474500135,36.0,43.5,675.0,UNK,31.78,643.22,GW Explorer,2002-05-10T00:00:00,2.0,
3573628231,474500135,36.0,43.5,675.0,UNK,30.76,644.24,GW Explorer,2003-05-16T00:00:00,2.0,
3574519651,474400011,12.0,30.0,530.9204102,UNK,10.0,520.9204102,GW Explorer,1997-01-17T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,12.3,672.7,GW Explorer,1989-09-22T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,20.0,665.0,GW Explorer,1995-04-30T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,19.65,665.35,GW Explorer,1996-04-02T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,14.07,670.93,GW Explorer,1998-10-07T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,13.1,671.9,GW Explorer,1999-09-05T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,9.78,675.22,GW Explorer,2000-05-21T00:00:00,2.0,
3627283101,474500133,12.0,24.0,685.0,UNK,6.64,678.36,GW Explorer,2003-05-16T00:00:00,2.0,
3632044701,474500010,,,699.0,UNK,32.92,666.08,GW Explorer,1955-07-15T00:00:00,0.0,
3645604461,494500022,70.0,83.3,664.8021851,UNK,51.5,613.3021851,GW Explorer,1992-06-04T00:00:00,2.0,
3668164693,474500077,11.6,22.5,650.0,UNK,11.5,638.5,GW Explorer,1977-12-08T00:00:00,2.0,
3668164693,474500077,11.6,22.5,650.0,UNK,14.25,635.75,GW Explorer,1978-09-26T00:00:00,2.0,
3676326471,474500364,17.8,70.8,662.0,UNK,23.39,638.61,GW Explorer,2012-11-09T00:00:00,3.0,
3676327301,474500363,16.6,130.6,662.0,UNK,22.39,639.61,GW Explorer,2012-11-01T00:00:00,1.0,
3678066431,474600001,31.0,43.25,715.0,UNK,26.9,688.1,GW Explorer,1978-02-02T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,27.0,641.0,GW Explorer,1982-01-28T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.04,648.96,GW Explorer,1998-04-01T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.26,648.74,GW Explorer,1998-10-16T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.25,648.75,GW Explorer,1999-04-11T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.53,648.47,GW Explorer,2000-04-02T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.62,648.38,GW Explorer,2000-10-21T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.91,648.09,GW Explorer,2001-03-31T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.99,648.01,GW Explorer,2001-08-03T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,20.09,647.91,GW Explorer,2001-11-05T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,20.1,647.9,GW Explorer,2002-05-11T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,20.25,647.75,GW Explorer,2002-10-22T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,20.65,647.35,GW Explorer,2003-04-06T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,20.67,647.33,GW Explorer,2003-10-20T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.73,648.27,GW Explorer,2004-05-05T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.54,648.46,GW Explorer,2004-10-26T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.27,648.73,GW Explorer,2005-05-31T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,19.07,648.93,GW Explorer,2005-11-15T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,18.8,649.2,GW Explorer,2006-05-06T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,18.51,649.49,GW Explorer,2007-04-27T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,27.6,640.4,GW Explorer,2007-11-03T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,17.83,650.17,GW Explorer,2008-05-08T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,17.55,650.45,GW Explorer,2008-11-03T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,17.35,650.65,GW Explorer,2009-05-17T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,17.25,650.75,GW Explorer,2009-11-02T00:00:00,2.0,
3682112481,474500085,24.0,40.0,668.0,UNK,17.09,650.91,GW Explorer,2010-04-17T00:00:00,2.0,
3685618361,474500136,31.5,43.5,670.0,UNK,23.0,647.0,GW Explorer,2001-05-05T00:00:00,2.0,
3685618361,474500136,31.5,43.5,670.0,UNK,19.97,650.03,GW Explorer,2001-05-19T00:00:00,2.0,
3685618361,474500136,31.5,43.5,670.0,UNK,20.03,649.97,GW Explorer,2002-05-10T00:00:00,2.0,
3685618361,474500136,31.5,43.5,670.0,UNK,19.4,650.6,GW Explorer,2003-05-16T00:00:00,2.0,
3691812441,474400012,,,542.819397,UNK,13.58,529.239397,GW Explorer,2000-05-21T00:00:00,0.0,
3691812441,474400012,,,542.819397,UNK,13.71,529.109397,GW Explorer,2001-05-17T00:00:00,0.0,
3691812441,474400012,,,542.819397,UNK,13.29,529.529397,GW Explorer,2002-05-11T00:00:00,0.0,
3691812441,474400012,,,542.819397,UNK,13.17,529.649397,GW Explorer,2003-05-16T00:00:00,0.0,
3692912401,474400001,21.0,40.0,542.819397,UNK,12.5,530.319397,GW Explorer,1976-05-13T00:00:00,2.0,
3692912401,474400001,21.0,40.0,542.819397,UNK,13.17,529.649397,GW Explorer,2000-05-21T00:00:00,2.0,
3692912401,474400001,21.0,40.0,542.819397,UNK,12.86,529.959397,GW Explorer,2002-05-11T00:00:00,2.0,
3692912401,474400001,21.0,40.0,542.819397,UNK,12.72,530.099397,GW Explorer,2003-05-16T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,27.0,624.0,GW Explorer,1988-05-16T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,15.14,635.86,GW Explorer,1998-04-01T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,15.19,635.81,GW Explorer,1998-10-16T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,14.51,636.49,GW Explorer,1999-04-10T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,14.95,636.05,GW Explorer,1999-10-22T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,14.57,636.43,GW Explorer,2000-04-02T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,14.44,636.56,GW Explorer,2000-10-22T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,11.6,639.4,GW Explorer,2002-10-22T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,11.85,639.15,GW Explorer,2003-04-06T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,11.16,639.84,GW Explorer,2003-10-20T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,19.71,631.29,GW Explorer,2004-05-05T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,10.85,640.15,GW Explorer,2004-10-26T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,11.28,639.72,GW Explorer,2005-06-01T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,12.27,638.73,GW Explorer,2006-05-05T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,12.19,638.81,GW Explorer,2006-11-04T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,13.31,637.69,GW Explorer,2008-05-07T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,13.58,637.42,GW Explorer,2009-05-16T00:00:00,2.0,
3731362311,474500092,30.0,43.0,651.0,UNK,13.63,637.37,GW Explorer,2010-04-18T00:00:00,2.0,
3740159151,494500027,,,675.0,UNK,5.1,669.9,GW Explorer,1992-06-02T00:00:00,0.0,
3757465301,494500028,,,690.0,UNK,7.0,683.0,GW Explorer,1992-06-03T00:00:00,0.0,
3757529521,474500366,,,701.0,UNK,42.0,659.0,GW Explorer,2010-10-01T00:00:00,0.0,
3785018581,484300021,,,589.9962158,UNK,48.0,541.9962158,GW Explorer,1997-01-19T00:00:00,0.0,
3789352781,474500086,20.5,27.0,593.0,UNK,14.5,578.5,GW Explorer,1982-07-01T00:00:00,1.0,
3792466241,474500134,28.0,35.0,552.0,UNK,14.0,538.0,GW Explorer,1981-08-11T00:00:00,1.0,
3792466241,474500134,28.0,35.0,552.0,UNK,12.67,539.33,GW Explorer,2000-05-21T00:00:00,1.0,
3792466241,474500134,28.0,35.0,552.0,UNK,12.66,539.34,GW Explorer,2001-05-17T00:00:00,1.0,
3792466241,474500134,28.0,35.0,552.0,UNK,12.57,539.43,GW Explorer,2002-05-11T00:00:00,1.0,
3822821471,474500088,,,702.0,UNK,6.2,695.8,GW Explorer,1992-08-20T00:00:00,0.0,
3831150561,494500009,22.5,33.0,651.0,UNK,25.0,626.0,GW Explorer,1994-11-21T00:00:00,2.0,
3831150561,494500009,22.5,33.0,651.0,UNK,25.6,625.4,GW Explorer,1995-05-06T00:00:00,2.0,
3831150561,494500009,22.5,33.0,651.0,UNK,25.54,625.46,GW Explorer,2000-05-20T00:00:00,2.0,
3831150561,494500009,22.5,33.0,651.0,UNK,25.19,625.81,GW Explorer,2001-05-16T00:00:00,2.0,
3831150561,494500009,22.5,33.0,651.0,UNK,24.74,626.26,GW Explorer,2002-05-10T00:00:00,2.0,
3831150561,494500009,22.5,33.0,651.0,UNK,24.56,626.44,GW Explorer,2003-05-17T00:00:00,2.0,
3841763591,484400003,12.0,30.0,536.0093994,UNK,7.5,528.5093994,GW Explorer,1997-01-20T00:00:00,2.0,
3841763591,484400003,12.0,30.0,536.0093994,UNK,7.75,528.2593994,GW Explorer,2000-05-21T00:00:00,2.0,
3841763591,484400003,12.0,30.0,536.0093994,UNK,7.83,528.1793994,GW Explorer,2001-05-17T00:00:00,2.0,
3841763591,484400003,12.0,30.0,536.0093994,UNK,7.56,528.4493994,GW Explorer,2002-05-11T00:00:00,2.0,
3841763591,484400003,12.0,30.0,536.0093994,UNK,7.64,528.3693994,GW Explorer,2003-05-16T00:00:00,2.0,
3843450221,494500023,17.5,29.5,672.0,UNK,7.0,665.0,GW Explorer,1992-06-19T00:00:00,2.0,
3843450221,494500023,17.5,29.5,672.0,UNK,6.2,665.8,GW Explorer,1992-08-20T00:00:00,2.0,
3852451171,494500046,26.0,38.0,672.0,UNK,15.0,657.0,GW Explorer,1998-12-01T00:00:00,2.0,
3863650481,494500012,,,651.0,UNK,26.45,624.55,GW Explorer,1988-10-26T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.0,626.0,GW Explorer,1994-11-21T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.6,625.4,GW Explorer,1995-05-06T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,26.08,624.92,GW Explorer,2000-05-20T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.3,625.7,GW Explorer,2000-11-02T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.65,625.35,GW Explorer,2001-05-16T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.8,625.2,GW Explorer,2003-04-08T00:00:00,0.0,
3863650481,494500012,,,651.0,UNK,25.0,626.0,GW Explorer,2003-05-17T00:00:00,0.0,
3893777341,504500018,18.0,24.0,645.9588013,UNK,11.2,634.7588013,GW Explorer,1987-04-26T00:00:00,1.0,
3925405821,484500004,3.0,49.0,707.0,UNK,20.54,686.46,GW Explorer,2000-05-21T00:00:00,1.0,
3925405821,484500004,3.0,49.0,707.0,UNK,20.51,686.49,GW Explorer,2001-05-16T00:00:00,1.0,
3925405821,484500004,3.0,49.0,707.0,UNK,20.44,686.56,GW Explorer,2002-05-10T00:00:00,1.0,
3925405821,484500004,3.0,49.0,707.0,UNK,20.63,686.37,GW Explorer,2003-04-06T00:00:00,1.0,
3925405821,484500004,3.0,49.0,707.0,UNK,20.38,686.62,GW Explorer,2003-05-17T00:00:00,1.0,
3933706331,484500008,30.0,48.0,706.0,UNK,24.0,682.0,GW Explorer,1997-01-14T00:00:00,2.0,
3933706331,484500008,30.0,48.0,706.0,UNK,20.24,685.76,GW Explorer,2000-05-21T00:00:00,2.0,
3933706331,484500008,30.0,48.0,706.0,UNK,20.19,685.81,GW Explorer,2001-05-16T00:00:00,2.0,
3933706331,484500008,30.0,48.0,706.0,UNK,20.12,685.88,GW Explorer,2002-05-10T00:00:00,2.0,
3933706331,484500008,30.0,48.0,706.0,UNK,20.08,685.92,GW Explorer,2003-05-17T00:00:00,2.0,
3934358311,504500001,,,747.0,UNK,13.87,733.13,GW Explorer,1957-06-17T00:00:00,0.0,
3934358311,504500001,,,747.0,UNK,14.02,732.98,GW Explorer,1957-08-16T00:00:00,0.0,
3939754901,504500024,22.0,34.2,747.0,UNK,11.0,736.0,GW Explorer,1992-06-02T00:00:00,2.0,
3939754901,504500024,22.0,34.2,747.0,UNK,7.75,739.25,GW Explorer,1992-09-03T00:00:00,2.0,
3939754901,504500024,22.0,34.2,747.0,UNK,9.99,737.01,GW Explorer,1999-09-27T00:00:00,2.0,
3939754901,504500024,22.0,34.2,747.0,UNK,9.89,737.11,GW Explorer,2000-05-20T00:00:00,2.0,
3960178071,494500044,20.0,38.0,694.0,UNK,15.0,679.0,GW Explorer,1998-11-30T00:00:00,2.0,
3960178071,494500044,20.0,38.0,694.0,UNK,4.29,689.71,GW Explorer,2000-02-20T00:00:00,2.0,
3960178071,494500044,20.0,38.0,694.0,UNK,4.29,689.71,GW Explorer,2000-05-20T00:00:00,2.0,
3971245191,484600001,16.0,40.0,741.0,UNK,16.2,724.8,GW Explorer,1990-12-09T00:00:00,2.0,
3991633301,474500032,15.04,30.48,657.0,UNK,17.37,639.63,GW Explorer,1970-10-09T00:00:00,1.0,
3991633301,474500032,15.04,30.48,657.0,UNK,14.68,642.32,GW Explorer,2000-05-21T00:00:00,1.0,
3991633301,474500032,15.04,30.48,657.0,UNK,14.78,642.22,GW Explorer,2001-05-17T00:00:00,1.0,
3991633301,474500032,15.04,30.48,657.0,UNK,11.73,645.27,GW Explorer,2002-05-10T00:00:00,1.0,
3991633301,474500032,15.04,30.48,657.0,UNK,8.96,648.04,GW Explorer,2003-05-16T00:00:00,1.0,
5004079121,3/99,29.6,54.6,465.5,TOC,6.41,454.79,IGS,1999-01-01T00:00:00,,
5016981711,120319050,,,467.0,TOC,6.65,460.35,GW Explorer,1936-06-30T00:00:00,0.0,
5024597541,120310073,,,558.0,UNK,46.25,511.75,GW Explorer,1977-06-30T00:00:00,0.0,
5032970721,WAR1,36.0,108.0,,,14.54,554.8732690429688,aquageo,2023-03-21T00:00:00,1.0,
5039731193,,,,,,6.6,579.3,Water Corp,,,
5074275021,120319046,,,467.0,TOC,16.0,451.0,GW Explorer,1995-05-12T00:00:00,0.0,
5095319881,CWMR02P,30.25,132.25,,,33.2,580.1641967773437,MetalsX,,1.0,
5097619451,CWRC2,19.0,139.0,,,33.4,579.8081298828125,MetalsX,,2.0,
5100018071,WMPW05,12.0,48.0,461.9988098144531,NGS,6.96,455.03880981445315,Oz Minerals,,,
5105329831,WMPS05,4.0,16.0,475.0,NGS,5.2,469.8,Oz Minerals,,1.0,
5119118011,WMPS20,5.0,17.0,464.918457,NGS,6.96,457.958457,Oz Minerals,,1.0,
5126401841,WMPW12,155.0,167.0,431.4797058105469,NGS,6.09,425.3897058105469,Oz Minerals,,,
5127500051,WMPS28,5.0,17.0,435.0332336,NGS,5.5,429.5332336,Oz Minerals,,1.0,
5138155071,120310036,,,468.0,UNK,11.53,456.47,GW Explorer,1966-06-30T00:00:00,0.0,
5138155072,120310037,,,468.0,UNK,12.14,455.86,GW Explorer,1966-06-30T00:00:00,0.0,
5140299091,WPRC0126,26.0,50.0,678.0,NGS,42.74,635.26,MetalsX,,1.0,
5146805121,120610187,,,596.0,UNK,13.5,582.5,GW Explorer,1981-06-30T00:00:00,0.0,
5149991581,WMPW10,122.0,134.0,445.1990966796875,NGS,2.73,442.4690966796875,Oz Minerals,,,
5161421421,WMPS12,5.0,23.0,469.951416,NGS,4.85,465.101416,Oz Minerals,,1.0,
5167739991,WMPW03,106.0,160.0,471.0430908203125,NGS,5.5,465.5430908203125,Oz Minerals,,,
5167890391,WMPS26,5.0,17.0,444.214447,NGS,4.17,440.044447,Oz Minerals,,1.0,
5168939981,WMPW04,8.0,56.0,471.0430908203125,NGS,5.63,465.4130908203125,Oz Minerals,,,
5169135421,WMPS07,4.0,16.0,470.9090881,NGS,5.52,465.3890881,Oz Minerals,,1.0,
5173839951,WMPS06,3.0,15.0,470.0663147,NGS,6.07,463.9963147,Oz Minerals,,1.0,
5181731831,WMPS08,4.0,16.0,472.9682007,NGS,5.26,467.7082007,Oz Minerals,,1.0,
5192655521,New Camp Bore,,,,,4.55,,,,,
5199518351,WMPW06,16.0,76.0,459.97991943359375,NGS,7.71,452.26991943359377,Oz Minerals,,,
5202637401,120310010,83.4,141.0,470.0,UNK,57.8,412.2,GW Explorer,1980-06-30T00:00:00,1.0,
5207671483,120319056,,,676.0,TOC,10.0,666.0,GW Explorer,1993-08-06T00:00:00,0.0,
5207671483,120319056,,,676.0,TOC,13.5,662.5,GW Explorer,1994-05-19T00:00:00,0.0,
5207671483,120319056,,,676.0,TOC,26.0,650.0,GW Explorer,1995-05-19T00:00:00,0.0,
5211817341,WMPS21,5.0,17.0,461.9690247,NGS,8.17,453.7990247,Oz Minerals,,1.0,
5215440771,120311028,106.0,295.0,453.0,UNK,56.5,396.5,GW Explorer,2000-10-30T00:00:00,1.0,
5219906771,WPRC0137,28.0,52.0,668.0,NGS,37.32,630.68,MetalsX,,1.0,
5226430121,WMPS09,3.5,11.5,475.9544373,NGS,6.46,469.4944373,Oz Minerals,,1.0,
5226718451,HYDT0008,16.0,64.0,654.11,NGS,28.37,625.74,MetalsX,,1.0,
5235286151,120311013,,,449.0,UNK,60.5,388.5,GW Explorer,2000-11-23T00:00:00,0.0,
5238437311,WB3,23.0,53.0,,,11.6,458.9735473632812,aquageo,2023-03-26T00:00:00,2.0,
5249419461,120311026,108.0,243.0,431.0,UNK,56.5,374.5,GW Explorer,2000-09-19T00:00:00,1.0,
5250240371,120310100,,,470.0,UNK,12.75,457.25,GW Explorer,1966-06-30T00:00:00,0.0,
5251209791,120311021,36.0,157.0,411.0,UNK,31.33,379.67,GW Explorer,2000-09-11T00:00:00,1.0,
5251922681,120310016,24.0,41.0,400.0,UNK,14.5,385.5,GW Explorer,1980-06-30T00:00:00,1.0,
5252805321,120311016,,,398.0,UNK,83.0,315.0,GW Explorer,2000-07-22T00:00:00,0.0,
5259550451,CWRC1,25.0,133.0,,,39.5,579.438720703125,MetalsX,2013-01-26T00:00:00,2.0,
5260050441,120310080,,,617.850769,UNK,24.38,593.470769,GW Explorer,1967-06-30T00:00:00,0.0,
5260050441,120310080,,,617.850769,UNK,38.71,579.140769,GW Explorer,1967-07-07T00:00:00,0.0,
5260050441,120310080,,,617.850769,UNK,37.8,580.050769,GW Explorer,1970-01-15T00:00:00,0.0,
5260432481,WMPS10,6.0,23.0,473.0276184,NGS,6.01,467.0176184,Oz Minerals,,1.0,
5271843211,120619086,,,571.0,UNK,26.75,544.25,GW Explorer,1995-05-25T00:00:00,0.0,
5280330161,WMPS11,4.0,16.0,473.0146179,NGS,5.62,467.3946179,Oz Minerals,,1.0,
5281117471,120310018,24.0,36.0,401.0,UNK,15.0,386.0,GW Explorer,1980-06-30T00:00:00,1.0,
5283017991,WMPS22,5.0,17.0,461.1039429,NGS,8.33,452.7739429,Oz Minerals,,1.0,
5292112401,WPRC0173,36.0,70.0,671.0,NGS,38.04,632.96,MetalsX,,1.0,
5295211141,120310017,11.0,29.0,398.0,UNK,8.5,389.5,GW Explorer,1980-06-30T00:00:00,1.0,
5295843561,120619085,,,571.0,UNK,60.53,510.47,GW Explorer,1995-05-24T00:00:00,0.0,
5296712281,PB10,27.0,75.0,666.75,NGS,38.43,628.32,MetalsX,,1.0,
5299718011,WMPW07,14.0,32.0,464.0064392089844,NGS,7.67,456.33643920898436,Oz Minerals,,,
5304208811,120310059,18.0,36.0,525.0,UNK,11.0,514.0,GW Explorer,1984-05-15T00:00:00,2.0,
5307623761,120310019,24.0,36.0,408.0,UNK,14.8,393.2,GW Explorer,1980-06-30T00:00:00,1.0,
5331772581,120310026,10.1,13.2,465.15,UNK,5.28,459.87,GW Explorer,1980-10-15T00:00:00,1.0,
5331772581,120310026,10.1,13.2,465.15,NGS,5.06,460.9,IGS,2023-03-16T00:00:00,1.0,
5337285171,120311029,96.0,267.0,446.0,UNK,53.05,392.95,GW Explorer,2000-11-07T00:00:00,1.0,
5343862882,120319058,,,679.0,TOC,10.0,669.0,GW Explorer,1993-08-06T00:00:00,0.0,
5343862882,120319058,,,679.0,TOC,20.5,658.5,GW Explorer,1995-05-19T00:00:00,0.0,
5371952611,WB1,61.0,85.0,,,8.25,441.7702331542969,aquageo,2023-03-25T13:55:37,,
5371997901,WPRC0171,22.0,70.0,689.0,NGS,52.67,636.33,MetalsX,,1.0,
5390847811,120619087,,,560.0,UNK,22.9,537.1,GW Explorer,1995-05-27T00:00:00,0.0,
5390983184,120319057,,,680.0,TOC,11.0,669.0,GW Explorer,1993-08-06T00:00:00,0.0,
5390983184,120319057,,,680.0,TOC,42.0,638.0,GW Explorer,1994-05-19T00:00:00,0.0,
5390983184,120319057,,,680.0,TOC,12.5,667.5,GW Explorer,1995-05-19T00:00:00,0.0,
5402500431,PB11,15.0,75.0,681.21,NGS,52.56,628.65,MetalsX,,1.0,
5406059531,120311003,73.0,191.0,459.0,UNK,69.43,389.57,GW Explorer,2000-04-27T00:00:00,4.0,
5415370331,120310049,16.1,35.4,456.1,UNK,12.53,443.57,GW Explorer,1980-10-15T00:00:00,1.0,
5415370331,120310049,16.1,35.4,456.1,NGS,9.12,446.98,IGS,2023-03-17T00:00:00,1.0,
5416520711,MB01D,23.69,41.69,653.81,NGS,29.26,624.55,MetalsX,,1.0,
5425066981,120310055,20.0,26.0,327.0,UNK,19.3,307.7,GW Explorer,1990-07-15T00:00:00,1.0,
5425297871,HYDT0004,34.0,94.0,685.34,NGS,55.93,629.41,MetalsX,,1.0,
5426374011,120311032,,,461.0,UNK,62.34,398.66,GW Explorer,2001-01-25T00:00:00,0.0,
5448363261,120311031,,,445.0,UNK,50.5,394.5,GW Explorer,2001-01-19T00:00:00,0.0,
5466985081,HYDT0003,24.0,100.0,682.95,NGS,52.49,630.46,MetalsX,,1.0,
5472761751,120310057,19.8,38.8,488.2,TOC,15.9,472.3,GW Explorer,1980-11-15T00:00:00,1.0,
5472761751,120310057,19.8,38.8,488.2,TOC,15.1,473.1,IGS,2023-03-15T00:00:00,1.0,
5474542311,120310020,51.0,63.0,454.0,UNK,50.4,403.6,GW Explorer,1980-06-30T00:00:00,1.0,
5490764531,120610010,,,548.0,UNK,26.5,521.5,GW Explorer,1980-10-15T00:00:00,0.0,
5492903601,120610001,,,437.0,UNK,47.83,389.17,GW Explorer,1997-06-08T00:00:00,0.0,
5493375431,120311017,,,350.0,UNK,63.0,287.0,GW Explorer,2000-07-25T00:00:00,0.0,
5494212041,120311012,110.0,298.0,432.0,UNK,52.83,379.17,GW Explorer,2000-09-16T00:00:00,1.0,
5498909371,120619175,15.0,71.0,434.0,TOC,32.57,401.43,GW Explorer,1997-06-10T00:00:00,1.0,
5505798881,120311009,130.0,223.0,439.0,UNK,51.0,388.0,GW Explorer,2000-08-03T00:00:00,1.0,
5506912691,WMPS19,23.0,35.0,496.0655518,NGS,22.53,473.5355518,Oz Minerals,,1.0,
5514058451,120310035,,,453.0,UNK,5.61,447.39,GW Explorer,1933-06-30T00:00:00,0.0,
5514299301,WMPS03,4.0,16.0,491.0,NGS,6.0,485.0,Oz Minerals,,1.0,
5516774931,HYDT0006,34.0,100.0,675.47,NGS,17.47,658.0,MetalsX,,1.0,
5519780441,WPRC0334,42.0,60.0,689.0,NGS,51.54,637.46,MetalsX,,1.0,
5530407931,120311022,85.0,139.0,404.0,UNK,37.0,367.0,GW Explorer,2000-09-05T00:00:00,1.0,
5557346081,120310099,,,488.0,UNK,16.2,471.8,GW Explorer,1980-10-15T00:00:00,0.0,
5559537751,120310048,26.6,29.6,443.1,TOC,13.7,429.4,GW Explorer,1980-12-03T00:00:00,1.0,
5559537751,120310048,26.6,29.6,443.1,TOC,7.78,435.32,IGS,2023-03-16T00:00:00,1.0,
5564424541,WMPW01,126.0,198.0,494.0013427734375,NGS,4.04,489.9613427734375,Oz Minerals,,,
5587725221,WMPS01,5.0,17.0,493.0220337,NGS,7.19,485.8320337,Oz Minerals,,1.0,
5599977301,120619173,,,455.0,UNK,57.66,397.34,GW Explorer,1997-06-07T00:00:00,0.0,
5608270981,WPRC0363,42.0,60.0,684.0,NGS,50.13,633.87,MetalsX,,1.0,
5620855541,WMPS27,5.0,17.0,440.4581909,NGS,8.22,432.2381909,Oz Minerals,,1.0,
5624238271,120310103,,,453.0,UNK,13.27,439.73,GW Explorer,1980-10-15T00:00:00,0.0,
5625632961,WMPS04,3.0,15.0,483.0,NGS,4.02,478.98,Oz Minerals,,1.0,
